timestamp,log_level,component,message,event_type,user_id,device_id,policy_id,source_ip,destination_ip,status
2025-09-12T10:24:39.922258,INFO,NetworkMonitor,Device 103 status changed to Offline.,DEVICE_STATUS_CHANGE,,103,,192.168.197.14,10.124.136.17,
2025-09-12T10:32:39.922258,INFO,DeviceService,Policy 308 deployment to device 101 PENDING.,POLICY_DEPLOYMENT,,101,308,,,PENDING
2025-09-12T10:35:39.922258,INFO,PolicyService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-09-12T10:36:39.922258,INFO,ReportGenerator,User 208 made DELETE request to /devices.,API_CALL,208,,,,,
2025-09-12T10:45:39.922258,WARNING,UI,Policy 310 deployment to device 106 SUCCESS.,POLICY_DEPLOYMENT,,106,310,,,SUCCESS
2025-09-12T10:54:39.922258,ERROR,AuthService,Unhandled exception in PolicyService.,ERROR,,,,,,
2025-09-12T11:04:39.922258,DEBUG,PolicyService,User 203 made DELETE request to /devices.,API_CALL,203,,,,,
2025-09-12T11:10:39.922258,WARNING,DeviceService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-09-12T11:18:39.922258,WARNING,PolicyService,Disk space low.,SYSTEM_HEALTH,,,,,,
2025-09-12T11:21:39.922258,INFO,PolicyService,User 209 navigated to Policies.,UI_ACTION,209,,,,,
2025-09-12T11:23:39.922258,ERROR,UI,Network unreachable.,ERROR,,,,192.168.199.5,10.57.27.81,
2025-09-12T11:26:39.922258,WARNING,UI,Network latency detected.,SYSTEM_HEALTH,,,,192.168.10.76,10.13.88.166,
2025-09-12T11:34:39.922258,WARNING,NetworkMonitor,Disk space low.,SYSTEM_HEALTH,,,,192.168.4.23,10.185.99.160,
2025-09-12T11:35:39.922258,DEBUG,UI,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-09-12T11:37:39.922258,ERROR,DeviceService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-09-12T11:41:39.922258,ERROR,ReportGenerator,Unhandled exception in PolicyService.,ERROR,,,,,,
2025-09-12T11:45:39.922258,INFO,PolicyService,User 204 clicked 'Add Device'.,UI_ACTION,204,,,,,
2025-09-12T11:47:39.922258,INFO,UI,User 201 made DELETE request to /users.,API_CALL,201,,,,,
2025-09-12T11:48:39.922258,ERROR,PolicyService,Database connection lost.,ERROR,,,,,,
2025-09-12T11:52:39.922258,ERROR,AuthService,User 202 viewed dashboard.,UI_ACTION,202,,,,,
2025-09-12T11:53:39.922258,WARNING,PolicyService,User 201 made GET request to /devices.,API_CALL,201,,,,,
2025-09-12T11:59:39.922258,ERROR,AuthService,Memory allocation failed.,ERROR,,,,,,
2025-09-12T12:04:39.922258,ERROR,NetworkMonitor,User 210 clicked 'Add Device'.,UI_ACTION,210,,,192.168.42.96,10.179.52.120,
2025-09-12T12:09:39.922258,WARNING,UI,Network latency detected.,SYSTEM_HEALTH,,,,192.168.96.190,10.176.208.14,
2025-09-12T12:12:39.922258,DEBUG,AuthService,User 209 viewed dashboard.,UI_ACTION,209,,,,,
2025-09-12T12:21:39.922258,DEBUG,UI,User 209 made PUT request to /devices.,API_CALL,209,,,,,
2025-09-12T12:26:39.922258,INFO,ReportGenerator,Device 105 status changed to Offline.,DEVICE_STATUS_CHANGE,,105,,,,
2025-09-12T12:33:39.922258,INFO,PolicyService,User 203 made DELETE request to /users.,API_CALL,203,,,,,
2025-09-12T12:36:39.922258,DEBUG,PolicyService,Device 103 status changed to Offline.,DEVICE_STATUS_CHANGE,,103,,,,
2025-09-12T12:41:39.922258,ERROR,DeviceService,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-09-12T12:46:39.922258,WARNING,PolicyService,User 202 made GET request to /devices.,API_CALL,202,,,,,
2025-09-12T12:50:39.922258,ERROR,AuthService,Network unreachable.,ERROR,,,,192.168.139.154,10.236.180.176,
2025-09-12T12:53:39.922258,INFO,ReportGenerator,User 206 made PUT request to /users.,API_CALL,206,,,,,
2025-09-12T12:57:39.922258,INFO,DeviceService,User 204 clicked 'Add Device'.,UI_ACTION,204,,,,,
2025-09-12T13:05:39.922258,INFO,PolicyService,User 208 clicked 'Add Device'.,UI_ACTION,208,,,,,
2025-09-12T13:07:39.922258,ERROR,AuthService,User 208 viewed dashboard.,UI_ACTION,208,,,,,
2025-09-12T13:12:39.922258,ERROR,ReportGenerator,Network unreachable.,ERROR,,,,192.168.208.199,10.153.127.76,
2025-09-12T13:21:39.922258,ERROR,NetworkMonitor,Network unreachable.,ERROR,,,,192.168.129.27,10.58.37.211,
2025-09-12T13:25:39.922258,INFO,NetworkMonitor,User 210 clicked 'Add Device'.,UI_ACTION,210,,,192.168.224.214,10.144.17.108,
2025-09-12T13:26:39.922258,ERROR,UI,Unhandled exception in PolicyService.,ERROR,,,,,,
2025-09-12T13:36:39.922258,ERROR,UI,Policy 304 deployment to device 102 FAILED. Reason: Connection timed out.,POLICY_DEPLOYMENT,,102,304,,,FAILED
2025-09-12T13:41:39.922258,WARNING,ReportGenerator,Disk space low.,SYSTEM_HEALTH,,,,,,
2025-09-12T13:43:39.922258,INFO,DeviceService,User 202 navigated to Policies.,UI_ACTION,202,,,,,
2025-09-12T13:50:39.922258,INFO,NetworkMonitor,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,192.168.93.7,10.188.222.24,
2025-09-12T13:56:39.922258,INFO,AuthService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-09-12T14:00:39.922258,INFO,PolicyService,User 208 login attempt SUCCESS.,AUTH_ATTEMPT,208,,,,,SUCCESS
2025-09-12T14:04:39.922258,DEBUG,PolicyService,User 207 login attempt SUCCESS.,AUTH_ATTEMPT,207,,,,,SUCCESS
2025-09-12T14:14:39.922258,WARNING,AuthService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-09-12T14:21:39.922258,INFO,ReportGenerator,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-09-12T14:22:39.922258,WARNING,NetworkMonitor,User 208 made DELETE request to /policies.,API_CALL,208,,,192.168.106.134,10.9.180.198,
2025-09-12T14:28:39.922258,WARNING,PolicyService,User 205 navigated to Policies.,UI_ACTION,205,,,,,
2025-09-12T14:32:39.922258,WARNING,NetworkMonitor,Network latency detected.,SYSTEM_HEALTH,,,,192.168.118.247,10.134.11.111,
2025-09-12T14:39:39.922258,WARNING,PolicyService,User 208 made DELETE request to /users.,API_CALL,208,,,,,
2025-09-12T14:49:39.922258,ERROR,AuthService,Database connection lost.,ERROR,,,,,,
2025-09-12T14:59:39.922258,WARNING,UI,User 210 login attempt SUCCESS.,AUTH_ATTEMPT,210,,,,,SUCCESS
2025-09-12T15:07:39.922258,INFO,NetworkMonitor,User 207 clicked 'Add Device'.,UI_ACTION,207,,,192.168.209.177,10.194.14.205,
2025-09-12T15:17:39.922258,WARNING,DeviceService,Policy 301 deployment to device 105 PENDING.,POLICY_DEPLOYMENT,,105,301,,,PENDING
2025-09-12T15:22:39.922258,WARNING,NetworkMonitor,Disk space low.,SYSTEM_HEALTH,,,,192.168.247.126,10.82.36.136,
2025-09-12T15:32:39.922258,INFO,ReportGenerator,User 209 viewed dashboard.,UI_ACTION,209,,,,,
2025-09-12T15:37:39.922258,DEBUG,AuthService,User 207 made PUT request to /devices.,API_CALL,207,,,,,
2025-09-12T15:40:39.922258,INFO,UI,Device 106 status changed to Online.,DEVICE_STATUS_CHANGE,,106,,,,
2025-09-12T15:42:39.922258,INFO,UI,Policy 303 deployment to device 103 PENDING.,POLICY_DEPLOYMENT,,103,303,,,PENDING
2025-09-12T15:48:39.922258,ERROR,NetworkMonitor,User 204 viewed dashboard.,UI_ACTION,204,,,192.168.223.206,10.65.62.118,
2025-09-12T15:50:39.922258,INFO,ReportGenerator,User 201 navigated to Policies.,UI_ACTION,201,,,,,
2025-09-12T15:57:39.922258,DEBUG,NetworkMonitor,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,192.168.81.95,10.136.200.74,
2025-09-12T16:06:39.922258,WARNING,PolicyService,User 205 navigated to Policies.,UI_ACTION,205,,,,,
2025-09-12T16:14:39.922258,WARNING,NetworkMonitor,User 206 login attempt SUCCESS.,AUTH_ATTEMPT,206,,,192.168.85.174,10.24.161.142,SUCCESS
2025-09-12T16:21:39.922258,ERROR,ReportGenerator,Policy 315 deployment to device 101 PENDING.,POLICY_DEPLOYMENT,,101,315,,,PENDING
2025-09-12T16:28:39.922258,INFO,AuthService,User 205 login attempt SUCCESS.,AUTH_ATTEMPT,205,,,,,SUCCESS
2025-09-12T16:35:39.922258,INFO,DeviceService,User 210 viewed dashboard.,UI_ACTION,210,,,,,
2025-09-12T16:42:39.922258,INFO,UI,Device 110 status changed to Offline.,DEVICE_STATUS_CHANGE,,110,,,,
2025-09-12T16:43:39.922258,ERROR,UI,Policy 302 deployment to device 108 SUCCESS.,POLICY_DEPLOYMENT,,108,302,,,SUCCESS
2025-09-12T16:52:39.922258,WARNING,ReportGenerator,User 209 login attempt SUCCESS.,AUTH_ATTEMPT,209,,,,,SUCCESS
2025-09-12T16:57:39.922258,INFO,NetworkMonitor,Device 106 status changed to Online.,DEVICE_STATUS_CHANGE,,106,,192.168.138.85,10.38.3.177,
2025-09-12T17:04:39.922258,INFO,UI,User 207 clicked 'Add Device'.,UI_ACTION,207,,,,,
2025-09-12T17:12:39.922258,INFO,PolicyService,User 202 clicked 'Add Device'.,UI_ACTION,202,,,,,
2025-09-12T17:14:39.922258,WARNING,DeviceService,Disk space low.,SYSTEM_HEALTH,,,,,,
2025-09-12T17:24:39.922258,DEBUG,DeviceService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-09-12T17:32:39.922258,WARNING,ReportGenerator,User 208 navigated to Policies.,UI_ACTION,208,,,,,
2025-09-12T17:34:39.922258,ERROR,NetworkMonitor,Policy 319 deployment to device 103 FAILED. Reason: Invalid rule syntax.,POLICY_DEPLOYMENT,,103,319,192.168.183.112,10.43.205.112,FAILED
2025-09-12T17:42:39.922258,WARNING,NetworkMonitor,User 207 navigated to Policies.,UI_ACTION,207,,,192.168.22.6,10.49.183.137,
2025-09-12T17:47:39.922258,DEBUG,UI,Device 103 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,103,,,,
2025-09-12T17:56:39.922258,WARNING,NetworkMonitor,User 205 login attempt FAILED.,AUTH_ATTEMPT,205,,,192.168.177.26,10.184.66.206,FAILED
2025-09-12T18:05:39.922258,ERROR,UI,Device 109 status changed to Online.,DEVICE_STATUS_CHANGE,,109,,,,
2025-09-12T18:08:39.922258,ERROR,DeviceService,Database connection lost.,ERROR,,,,,,
2025-09-12T18:13:39.922258,WARNING,PolicyService,User 203 login attempt SUCCESS.,AUTH_ATTEMPT,203,,,,,SUCCESS
2025-09-12T18:16:39.922258,ERROR,NetworkMonitor,User 201 made POST request to /policies.,API_CALL,201,,,192.168.113.40,10.65.49.116,
2025-09-12T18:21:39.922258,INFO,AuthService,CPU usage normal.,SYSTEM_HEALTH,,,,,,
2025-09-12T18:22:39.922258,INFO,AuthService,User 206 navigated to Policies.,UI_ACTION,206,,,,,
2025-09-12T18:25:39.922258,ERROR,ReportGenerator,Unhandled exception in PolicyService.,ERROR,,,,,,
2025-09-12T18:32:39.922258,WARNING,AuthService,User 209 login attempt FAILED.,AUTH_ATTEMPT,209,,,,,FAILED
2025-09-12T18:34:39.922258,INFO,NetworkMonitor,Policy 303 deployment to device 103 PENDING.,POLICY_DEPLOYMENT,,103,303,192.168.240.38,10.174.140.10,PENDING
2025-09-12T18:43:39.922258,INFO,PolicyService,User 208 login attempt SUCCESS.,AUTH_ATTEMPT,208,,,,,SUCCESS
2025-09-12T18:44:39.922258,WARNING,ReportGenerator,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-09-12T18:48:39.922258,ERROR,ReportGenerator,Device 109 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,109,,,,
2025-09-12T18:49:39.922258,INFO,UI,Policy 305 deployment to device 107 SUCCESS.,POLICY_DEPLOYMENT,,107,305,,,SUCCESS
2025-09-12T18:58:39.922258,WARNING,ReportGenerator,Network latency detected.,SYSTEM_HEALTH,,,,192.168.173.234,10.230.83.121,
2025-09-12T19:02:39.922258,DEBUG,PolicyService,CPU usage normal.,SYSTEM_HEALTH,,,,,,
2025-09-12T19:06:39.922258,INFO,PolicyService,User 204 clicked 'Add Device'.,UI_ACTION,204,,,,,
2025-09-12T19:15:39.922258,ERROR,NetworkMonitor,Network unreachable.,ERROR,,,,192.168.64.178,10.240.209.55,
2025-09-12T19:24:39.922258,DEBUG,NetworkMonitor,User 209 made GET request to /users.,API_CALL,209,,,192.168.151.114,10.40.184.68,
2025-09-12T19:34:39.922258,ERROR,NetworkMonitor,User 202 made POST request to /policies.,API_CALL,202,,,192.168.53.69,10.95.206.230,
2025-09-12T19:37:39.922258,WARNING,AuthService,Disk space low.,SYSTEM_HEALTH,,,,,,
2025-09-12T19:44:39.922258,INFO,ReportGenerator,Policy 307 deployment to device 104 SUCCESS.,POLICY_DEPLOYMENT,,104,307,,,SUCCESS
2025-09-12T19:49:39.922258,ERROR,PolicyService,Unhandled exception in PolicyService.,ERROR,,,,,,
2025-09-12T19:58:39.922258,WARNING,PolicyService,User 209 login attempt FAILED.,AUTH_ATTEMPT,209,,,,,FAILED
2025-09-12T20:01:39.922258,INFO,PolicyService,User 202 made DELETE request to /devices.,API_CALL,202,,,,,
2025-09-12T20:02:39.922258,INFO,UI,User 208 viewed dashboard.,UI_ACTION,208,,,,,
2025-09-12T20:06:39.922258,WARNING,UI,User 207 clicked 'Add Device'.,UI_ACTION,207,,,,,
2025-09-12T20:11:39.922258,ERROR,AuthService,User 203 navigated to Policies.,UI_ACTION,203,,,,,
2025-09-12T20:15:39.922258,ERROR,DeviceService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-09-12T20:19:39.922258,ERROR,ReportGenerator,Unhandled exception in PolicyService.,ERROR,,,,,,
2025-09-12T20:22:39.922258,WARNING,ReportGenerator,Network latency detected.,SYSTEM_HEALTH,,,,192.168.14.110,10.7.43.49,
2025-09-12T20:23:39.922258,WARNING,UI,User 207 login attempt FAILED.,AUTH_ATTEMPT,207,,,,,FAILED
2025-09-12T20:27:39.922258,WARNING,ReportGenerator,User 209 login attempt FAILED.,AUTH_ATTEMPT,209,,,,,FAILED
2025-09-12T20:34:39.922258,INFO,NetworkMonitor,Device 102 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,102,,192.168.249.106,10.158.146.178,
2025-09-12T20:36:39.922258,DEBUG,NetworkMonitor,User 203 made DELETE request to /devices.,API_CALL,203,,,192.168.184.123,10.153.66.188,
2025-09-12T20:37:39.922258,INFO,AuthService,User 206 viewed dashboard.,UI_ACTION,206,,,,,
2025-09-12T20:44:39.922258,WARNING,AuthService,Disk space low.,SYSTEM_HEALTH,,,,,,
2025-09-12T20:45:39.922258,ERROR,PolicyService,User 209 login attempt SUCCESS.,AUTH_ATTEMPT,209,,,,,SUCCESS
2025-09-12T20:48:39.922258,WARNING,ReportGenerator,Network latency detected.,SYSTEM_HEALTH,,,,192.168.201.136,10.79.100.31,
2025-09-12T20:53:39.922258,DEBUG,ReportGenerator,Policy 311 deployment to device 102 SUCCESS.,POLICY_DEPLOYMENT,,102,311,,,SUCCESS
2025-09-12T21:00:39.922258,INFO,DeviceService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-09-12T21:01:39.922258,INFO,PolicyService,Device 109 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,109,,,,
2025-09-12T21:08:39.922258,WARNING,DeviceService,Network latency detected.,SYSTEM_HEALTH,,,,192.168.169.199,10.103.235.108,
2025-09-12T21:09:39.922258,INFO,AuthService,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-09-12T21:14:39.922258,INFO,AuthService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-09-12T21:19:39.922258,WARNING,ReportGenerator,Disk space low.,SYSTEM_HEALTH,,,,,,
2025-09-12T21:23:39.922258,DEBUG,NetworkMonitor,User 203 clicked 'Add Device'.,UI_ACTION,203,,,192.168.5.79,10.202.137.79,
2025-09-12T21:27:39.922258,DEBUG,PolicyService,User 209 login attempt SUCCESS.,AUTH_ATTEMPT,209,,,,,SUCCESS
2025-09-12T21:32:39.922258,ERROR,UI,User 207 login attempt SUCCESS.,AUTH_ATTEMPT,207,,,,,SUCCESS
2025-09-12T21:41:39.922258,INFO,AuthService,User 202 made PUT request to /users.,API_CALL,202,,,,,
2025-09-12T21:49:39.922258,WARNING,ReportGenerator,User 208 made DELETE request to /users.,API_CALL,208,,,,,
2025-09-12T21:51:39.922258,INFO,ReportGenerator,User 205 made DELETE request to /devices.,API_CALL,205,,,,,
2025-09-12T22:00:39.922258,DEBUG,ReportGenerator,User 209 made GET request to /policies.,API_CALL,209,,,,,
2025-09-12T22:05:39.922258,ERROR,UI,User 202 login attempt SUCCESS.,AUTH_ATTEMPT,202,,,,,SUCCESS
2025-09-12T22:07:39.922258,ERROR,AuthService,Database connection lost.,ERROR,,,,,,
2025-09-12T22:17:39.922258,INFO,AuthService,User 209 clicked 'Add Device'.,UI_ACTION,209,,,,,
2025-09-12T22:27:39.922258,WARNING,AuthService,Network latency detected.,SYSTEM_HEALTH,,,,192.168.198.163,10.93.163.87,
2025-09-12T22:30:39.922258,INFO,UI,User 204 made DELETE request to /devices.,API_CALL,204,,,,,
2025-09-12T22:33:39.922258,ERROR,PolicyService,Device 110 status changed to Offline.,DEVICE_STATUS_CHANGE,,110,,,,
2025-09-12T22:39:39.922258,INFO,DeviceService,User 203 made DELETE request to /users.,API_CALL,203,,,,,
2025-09-12T22:49:39.922258,WARNING,ReportGenerator,CPU usage normal.,SYSTEM_HEALTH,,,,,,
2025-09-12T22:54:39.922258,WARNING,NetworkMonitor,Disk space low.,SYSTEM_HEALTH,,,,192.168.127.98,10.64.40.243,
2025-09-12T23:00:39.922258,WARNING,UI,User 203 login attempt FAILED.,AUTH_ATTEMPT,203,,,,,FAILED
2025-09-12T23:03:39.922258,WARNING,AuthService,User 202 login attempt FAILED.,AUTH_ATTEMPT,202,,,,,FAILED
2025-09-12T23:12:39.922258,INFO,UI,CPU usage normal.,SYSTEM_HEALTH,,,,,,
2025-09-12T23:16:39.922258,WARNING,NetworkMonitor,User 204 made PUT request to /users.,API_CALL,204,,,192.168.139.219,10.150.64.38,
2025-09-12T23:23:39.922258,INFO,DeviceService,User 205 made GET request to /policies.,API_CALL,205,,,,,
2025-09-12T23:27:39.922258,INFO,NetworkMonitor,User 202 made GET request to /policies.,API_CALL,202,,,192.168.20.140,10.213.206.51,
2025-09-12T23:28:39.922258,ERROR,PolicyService,Network unreachable.,ERROR,,,,192.168.105.81,10.156.54.181,
2025-09-12T23:31:39.922258,ERROR,PolicyService,Memory allocation failed.,ERROR,,,,,,
2025-09-12T23:36:39.922258,ERROR,PolicyService,Unhandled exception in PolicyService.,ERROR,,,,,,
2025-09-12T23:43:39.922258,WARNING,DeviceService,Network latency detected.,SYSTEM_HEALTH,,,,192.168.97.135,10.110.153.228,
2025-09-12T23:49:39.922258,ERROR,ReportGenerator,Database connection lost.,ERROR,,,,,,
2025-09-12T23:55:39.922258,INFO,ReportGenerator,Device 109 status changed to Offline.,DEVICE_STATUS_CHANGE,,109,,,,
2025-09-13T00:03:39.922258,DEBUG,PolicyService,User 206 clicked 'Add Device'.,UI_ACTION,206,,,,,
2025-09-13T00:07:39.922258,INFO,DeviceService,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,,,
2025-09-13T00:17:39.922258,WARNING,NetworkMonitor,Disk space low.,SYSTEM_HEALTH,,,,192.168.127.29,10.181.163.189,
2025-09-13T00:27:39.922258,ERROR,NetworkMonitor,Policy 304 deployment to device 108 FAILED. Reason: Invalid rule syntax.,POLICY_DEPLOYMENT,,108,304,192.168.90.230,10.17.218.253,FAILED
2025-09-13T00:30:39.922258,ERROR,NetworkMonitor,Report 'Audit Log Report' generated.,REPORT_GENERATION,,,,192.168.51.28,10.230.14.71,
2025-09-13T00:35:39.922258,ERROR,DeviceService,Network unreachable.,ERROR,,,,192.168.172.233,10.10.108.74,
2025-09-13T00:37:39.922258,WARNING,PolicyService,User 204 login attempt FAILED.,AUTH_ATTEMPT,204,,,,,FAILED
2025-09-13T00:45:39.922258,ERROR,UI,User 209 login attempt SUCCESS.,AUTH_ATTEMPT,209,,,,,SUCCESS
2025-09-13T00:47:39.922258,WARNING,NetworkMonitor,Device 109 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,109,,192.168.228.137,10.13.170.95,
2025-09-13T00:57:39.922258,INFO,UI,User 202 made PUT request to /devices.,API_CALL,202,,,,,
2025-09-13T00:59:39.922258,WARNING,ReportGenerator,Policy 320 deployment to device 110 PENDING.,POLICY_DEPLOYMENT,,110,320,,,PENDING
2025-09-13T01:06:39.922258,INFO,DeviceService,User 208 clicked 'Add Device'.,UI_ACTION,208,,,,,
2025-09-13T01:07:39.922258,DEBUG,ReportGenerator,User 208 made POST request to /users.,API_CALL,208,,,,,
2025-09-13T01:17:39.922258,ERROR,AuthService,User 210 clicked 'Add Device'.,UI_ACTION,210,,,,,
2025-09-13T01:26:39.922258,INFO,NetworkMonitor,User 209 made PUT request to /users.,API_CALL,209,,,192.168.90.159,10.12.173.39,
2025-09-13T01:35:39.922258,WARNING,AuthService,Network latency detected.,SYSTEM_HEALTH,,,,192.168.70.126,10.176.107.85,
2025-09-13T01:42:39.922258,WARNING,NetworkMonitor,Network latency detected.,SYSTEM_HEALTH,,,,192.168.71.225,10.111.45.212,
2025-09-13T01:50:39.922258,WARNING,NetworkMonitor,Device 103 status changed to Offline.,DEVICE_STATUS_CHANGE,,103,,192.168.48.248,10.182.23.152,
2025-09-13T01:52:39.922258,DEBUG,ReportGenerator,CPU usage normal.,SYSTEM_HEALTH,,,,,,
2025-09-13T01:56:39.922258,DEBUG,AuthService,Policy 308 deployment to device 109 SUCCESS.,POLICY_DEPLOYMENT,,109,308,,,SUCCESS
2025-09-13T02:02:39.922258,WARNING,PolicyService,Report 'Compliance Report' generated.,REPORT_GENERATION,,,,,,
2025-09-13T02:09:39.922258,INFO,PolicyService,Device 109 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,109,,,,
2025-09-13T02:16:39.922258,ERROR,ReportGenerator,Network unreachable.,ERROR,,,,192.168.162.206,10.88.196.198,
2025-09-13T02:24:39.922258,INFO,DeviceService,User 206 made POST request to /devices.,API_CALL,206,,,,,
2025-09-13T02:34:39.922258,INFO,DeviceService,User 206 made PUT request to /devices.,API_CALL,206,,,,,
2025-09-13T02:41:39.922258,ERROR,UI,Unhandled exception in PolicyService.,ERROR,,,,,,
2025-09-13T02:49:39.922258,ERROR,DeviceService,Policy 307 deployment to device 109 FAILED. Reason: Connection timed out.,POLICY_DEPLOYMENT,,109,307,,,FAILED
2025-09-13T02:50:39.922258,DEBUG,NetworkMonitor,Device 104 status changed to Offline.,DEVICE_STATUS_CHANGE,,104,,192.168.57.17,10.32.81.47,
2025-09-13T03:00:39.922258,ERROR,PolicyService,User 209 viewed dashboard.,UI_ACTION,209,,,,,
2025-09-13T03:06:39.922258,INFO,DeviceService,Device 110 status changed to Offline.,DEVICE_STATUS_CHANGE,,110,,,,
2025-09-13T03:13:39.922258,INFO,AuthService,Device 110 status changed to Maintenance.,DEVICE_STATUS_CHANGE,,110,,,,
2025-09-13T03:21:39.922258,ERROR,DeviceService,Policy 306 deployment to device 106 PENDING.,POLICY_DEPLOYMENT,,106,306,,,PENDING
